ontology	disorder_name	disease_term_id	source_file	term_id	term_label	score	direct_score	propagated_score	specificity	is_direct	best_source_term_id	best_source_term_label	best_source_path_score	best_source_path	best_path_hops	best_path_is_a_hops	best_path_develops_from_hops	best_path_part_of_hops	supporting_source_term_ids	supporting_source_term_labels	supporting_source_node_names
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012072	Aciduria	0.700000	0.000000	0.700000	1.000000	false	HP:0001992	Organic aciduria	0.700000	is_a	1	1	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012071	Abnormal circulating acylcarnitine concentration	0.622697	0.000000	0.700000	0.889567	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.700000	is_a	1	1	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0002305	Athetosis	0.577478	0.000000	0.700000	0.824968	false	HP:0001266	Choreoathetosis	0.700000	is_a	1	1	0	0	HP:0001266	Choreoathetosis	Dyskinetic cerebral palsy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0002072	Chorea	0.500175	0.000000	0.700000	0.714535	false	HP:0001266	Choreoathetosis	0.700000	is_a	1	1	0	0	HP:0001266	Choreoathetosis	Dyskinetic cerebral palsy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0032943	Abnormal urine pH	0.490000	0.000000	0.490000	1.000000	false	HP:0001992	Organic aciduria	0.490000	is_a > is_a	2	2	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000729	Autistic behavior	0.422872	0.000000	0.700000	0.604103	false	HP:0000717	Autism	0.700000	is_a	1	1	0	0	HP:0000717	Autism	Autism
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0010966	Abnormal circulating fatty-acid anion concentration	0.404234	0.000000	0.490000	0.824968	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.490000	is_a > is_a	2	2	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0040195	Decreased head circumference	0.397986	0.000000	0.700000	0.568551	false	HP:0000252	Microcephaly	0.700000	is_a	1	1	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0007364	Aplasia/Hypoplasia of the cerebrum	0.371623	0.000000	0.700000	0.530890	false	HP:0000252	Microcephaly	0.700000	is_a	1	1	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011805	Abnormal skeletal muscle morphology	0.303491	0.000000	0.700000	0.433559	false	HP:0003202	Skeletal muscle atrophy	0.700000	is_a	1	1	0	0	HP:0003202	Skeletal muscle atrophy	Skeletal muscle atrophy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0025783	Diagnostic behavioral phenotype	0.289762	0.000000	0.490000	0.591350	false	HP:0000717	Autism	0.490000	is_a > is_a	2	2	0	0	HP:0000717	Autism	Autism
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0004359	Abnormal circulating fatty-acid concentration	0.282964	0.000000	0.343000	0.824968	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0010996	Abnormal circulating monocarboxylic acid concentration	0.282964	0.000000	0.343000	0.824968	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0004305	Involuntary movements	0.278590	0.000000	0.490000	0.568551	false	HP:0001266	Choreoathetosis	0.490000	is_a > is_a	2	2	0	0	HP:0001266	Choreoathetosis	Dyskinetic cerebral palsy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012758	Neurodevelopmental delay	0.253084	0.000000	0.700000	0.361548	false	HP:0001263	Global developmental delay	0.700000	is_a	1	1	0	0	HP:0001263	Global developmental delay	Developmental delay
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0002977	Aplasia/Hypoplasia involving the central nervous system	0.241898	0.000000	0.490000	0.493670	false	HP:0000252	Microcephaly	0.490000	is_a > is_a	2	2	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0003808	Abnormal muscle tone	0.241537	0.000000	0.700000	0.345052	false	HP:0001252	Hypotonia	0.700000	is_a	1	1	0	0	HP:0001252	Hypotonia	Muscular hypotonia
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000240	Abnormality of skull size	0.229864	0.000000	0.490000	0.469110	false	HP:0000252	Microcephaly	0.490000	is_a > is_a	2	2	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0002060	Abnormal cerebral morphology	0.196374	0.000000	0.490000	0.400763	false	HP:0000252	Microcephaly	0.490000	is_a > is_a	2	2	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0004325	Decreased body weight	0.195709	0.000000	0.700000	0.279585	false	HP:0001508	Failure to thrive	0.700000	is_a	1	1	0	0	HP:0001508	Failure to thrive	Failure to thrive
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0003011	Abnormality of the musculature	0.178136	0.000000	0.664930	0.267902	false	HP:0003202	Skeletal muscle atrophy	0.490000	is_a > is_a	2	2	0	0	HP:0001252|HP:0003202	Hypotonia|Skeletal muscle atrophy	Muscular hypotonia|Skeletal muscle atrophy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0003110	Abnormality of urine homeostasis	0.171655	0.000000	0.343000	0.500450	false	HP:0001992	Organic aciduria	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0003119	Abnormal circulating lipid concentration	0.152019	0.000000	0.240100	0.633150	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0004354	Abnormal circulating carboxylic acid concentration	0.148373	0.000000	0.240100	0.617965	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0100022	Abnormality of movement	0.145674	0.000000	0.343000	0.424706	false	HP:0001266	Choreoathetosis	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0001266	Choreoathetosis	Dyskinetic cerebral palsy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011804	Abnormal muscle physiology	0.144099	0.000000	0.490000	0.294079	false	HP:0001252	Hypotonia	0.490000	is_a > is_a	2	2	0	0	HP:0001252	Hypotonia	Muscular hypotonia
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012759	Neurodevelopmental abnormality	0.141359	0.000000	0.490000	0.288488	false	HP:0001263	Global developmental delay	0.490000	is_a > is_a	2	2	0	0	HP:0001263	Global developmental delay	Developmental delay
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0100547	Abnormal forebrain morphology	0.136205	0.000000	0.343000	0.397100	false	HP:0000252	Microcephaly	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0004323	Abnormality of body weight	0.128180	0.000000	0.490000	0.261591	false	HP:0001508	Failure to thrive	0.490000	is_a > is_a	2	2	0	0	HP:0001508	Failure to thrive	Failure to thrive
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000708	Atypical behavior	0.128137	0.000000	0.343000	0.373578	false	HP:0000717	Autism	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000717	Autism	Autism
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011442	Abnormal central motor function	0.125014	0.000000	0.343000	0.364472	false	HP:0001266	Choreoathetosis	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0001266	Choreoathetosis	Dyskinetic cerebral palsy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012638	Abnormal nervous system physiology	0.123153	0.000000	0.875397	0.140683	false	HP:0001250	Seizure	0.700000	is_a	1	1	0	0	HP:0000717|HP:0001250|HP:0001263|HP:0001266	Autism|Choreoathetosis|Global developmental delay|Seizure	Autism|Developmental delay|Dyskinetic cerebral palsy|Seizures
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000929	Abnormal skull morphology	0.117464	0.000000	0.343000	0.342462	false	HP:0000252	Microcephaly	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0002011	Morphological central nervous system abnormality	0.104919	0.000000	0.343000	0.305886	false	HP:0000252	Microcephaly	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011277	Abnormality of the urinary system physiology	0.097123	0.000000	0.240100	0.404511	false	HP:0001992	Organic aciduria	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000707	Abnormality of the nervous system	0.088483	0.000000	0.763331	0.115917	false	HP:0001250	Seizure	0.490000	is_a > is_a	2	2	0	0	HP:0000252|HP:0000717|HP:0001250|HP:0001263|HP:0001266	Autism|Choreoathetosis|Global developmental delay|Microcephaly|Seizure	Autism|Developmental delay|Dyskinetic cerebral palsy|Microcephaly|Seizures
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012443	Abnormal brain morphology	0.084122	0.000000	0.240100	0.350363	false	HP:0000252	Microcephaly	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0430071	Abnormal circulating organic compound concentration	0.074444	0.000000	0.168070	0.442934	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0033127	Abnormality of the musculoskeletal system	0.069079	0.000000	0.541861	0.127485	false	HP:0003202	Skeletal muscle atrophy	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000252|HP:0001252|HP:0003202	Hypotonia|Microcephaly|Skeletal muscle atrophy	Microcephaly|Muscular hypotonia|Skeletal muscle atrophy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0012639	Abnormal nervous system morphology	0.066715	0.000000	0.240100	0.277863	false	HP:0000252	Microcephaly	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0001507	Growth abnormality	0.065316	0.000000	0.343000	0.190426	false	HP:0001508	Failure to thrive	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0001508	Failure to thrive	Failure to thrive
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0009121	Abnormal axial skeleton morphology	0.062808	0.000000	0.240100	0.261591	false	HP:0000252	Microcephaly	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0001939	Abnormality of metabolism/homeostasis	0.059782	0.000000	0.302681	0.197509	false	HP:0001992	Organic aciduria	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0001992|HP:0045045	Elevated circulating acylcarnitine concentration|Organic aciduria	2-Methylbutyrylglycinuria|Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000079	Abnormality of the urinary system	0.056707	0.000000	0.168070	0.337403	false	HP:0001992	Organic aciduria	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000234	Abnormality of the head	0.053319	0.000000	0.240100	0.222068	false	HP:0000252	Microcephaly	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011446	Abnormality of mental function	0.048684	0.000000	0.240100	0.202767	false	HP:0000717	Autism	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000717	Autism	Autism
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0032180	Abnormal circulating metabolite concentration	0.042880	0.000000	0.117649	0.364472	false	HP:0045045	Elevated circulating acylcarnitine concentration	0.117649	is_a > is_a > is_a > is_a > is_a > is_a	6	6	0	0	HP:0045045	Elevated circulating acylcarnitine concentration	Elevated C5-acylcarnitine on newborn screening
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000152	Abnormality of head or neck	0.037323	0.000000	0.168070	0.222068	false	HP:0000252	Microcephaly	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000119	Abnormality of the genitourinary system	0.033098	0.000000	0.117649	0.281326	false	HP:0001992	Organic aciduria	0.117649	is_a > is_a > is_a > is_a > is_a > is_a	6	6	0	0	HP:0001992	Organic aciduria	2-Methylbutyrylglycinuria
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0011842	Abnormal skeletal morphology	0.032005	0.000000	0.168070	0.190426	false	HP:0000252	Microcephaly	0.168070	is_a > is_a > is_a > is_a > is_a	5	5	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000924	Abnormality of the skeletal system	0.022172	0.000000	0.117649	0.188460	false	HP:0000252	Microcephaly	0.117649	is_a > is_a > is_a > is_a > is_a > is_a	6	6	0	0	HP:0000252	Microcephaly	Microcephaly
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000118	Phenotypic abnormality	0.001026	0.000000	0.852935	0.001202	false	HP:0001250	Seizure	0.343000	is_a > is_a > is_a	3	3	0	0	HP:0000252|HP:0000717|HP:0001250|HP:0001252|HP:0001263|HP:0001266|HP:0001508|HP:0001992|HP:0003202|HP:0045045	Autism|Choreoathetosis|Elevated circulating acylcarnitine concentration|Failure to thrive|Global developmental delay|Hypotonia|Microcephaly|Organic aciduria|Seizure|Skeletal muscle atrophy	2-Methylbutyrylglycinuria|Autism|Developmental delay|Dyskinetic cerebral palsy|Elevated C5-acylcarnitine on newborn screening|Failure to thrive|Microcephaly|Muscular hypotonia|Seizures|Skeletal muscle atrophy
phenotype	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO:0012392	2-Methylbutyryl-CoA_Dehydrogenase_Deficiency.yaml	HP:0000001	All	0.000872	0.000000	0.724876	0.001202	false	HP:0001250	Seizure	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	HP:0000252|HP:0000717|HP:0001250|HP:0001252|HP:0001263|HP:0001266|HP:0001508|HP:0001992|HP:0003202|HP:0045045	Autism|Choreoathetosis|Elevated circulating acylcarnitine concentration|Failure to thrive|Global developmental delay|Hypotonia|Microcephaly|Organic aciduria|Seizure|Skeletal muscle atrophy	2-Methylbutyrylglycinuria|Autism|Developmental delay|Dyskinetic cerebral palsy|Elevated C5-acylcarnitine on newborn screening|Failure to thrive|Microcephaly|Muscular hypotonia|Seizures|Skeletal muscle atrophy
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0000175	Cleft palate	1.000000	1.000000	1.000000	0.568551	true	HP:0000175	Cleft palate	1.000000	self	0	0	0	0	HP:0000175	Cleft palate	Cleft palate
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0000220	Velopharyngeal insufficiency	1.000000	1.000000	1.000000	1.000000	true	HP:0000220	Velopharyngeal insufficiency	1.000000	self	0	0	0	0	HP:0000220	Velopharyngeal insufficiency	Velopharyngeal insufficiency
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0001249	Intellectual disability	1.000000	1.000000	1.000000	0.342462	true	HP:0001249	Intellectual disability	1.000000	self	0	0	0	0	HP:0001249	Intellectual disability	Intellectual disability
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0001710	Conotruncal defect	1.000000	1.000000	1.000000	1.000000	true	HP:0001710	Conotruncal defect	1.000000	self	0	0	0	0	HP:0001710	Conotruncal defect	Conotruncal heart defect
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0005359	Aplasia of the thymus	1.000000	1.000000	1.000000	1.000000	true	HP:0005359	Aplasia of the thymus	1.000000	self	0	0	0	0	HP:0005359	Aplasia of the thymus	Thymic hypoplasia
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0008198	Congenital hypoparathyroidism	1.000000	1.000000	1.000000	1.000000	true	HP:0008198	Congenital hypoparathyroidism	1.000000	self	0	0	0	0	HP:0008198	Congenital hypoparathyroidism	Hypoparathyroidism
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0100753	Schizophrenia	1.000000	1.000000	1.000000	1.000000	true	HP:0100753	Schizophrenia	1.000000	self	0	0	0	0	HP:0100753	Schizophrenia	Schizophrenia
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0002901	Hypocalcemia	0.800000	0.800000	0.800000	0.889567	true	HP:0002901	Hypocalcemia	1.000000	self	0	0	0	0	HP:0002901	Hypocalcemia	Hypocalcemia
phenotype	22q11.2 Deletion Syndrome	MONDO:0018923	22q11.2_Deletion_Syndrome.yaml	HP:0005352	Severe T-cell immunodeficiency	0.800000	0.800000	0.800000	1.000000	true	HP:0005352	Severe T-cell immunodeficiency	1.000000	self	0	0	0	0	HP:0005352	Severe T-cell immunodeficiency	T-cell immunodeficiency
